Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.SRS,Breakout|Range|HighVolatility,32.76202681,43,53.48837209,1.9015748,10.65116279,458,117.82,399.09,1.74384925,9.28116279,916,798.18,172.25,2.31692308,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,32.48433105,43,46.51162791,1.76271186,11.25,483.75,117.82,424.84,1.63812785,9.88,967.5,849.68,192,2.21270833,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,1,0.1,1.5,2.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,31.47954132,43,51.1627907,1.83490163,11.34883721,488,117.82,429.09,1.69967551,9.97883721,976,858.18,331.75,1.29341372,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.3,2.5,2,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,31.13057744,43,60.46511628,1.82235085,10.73837209,461.75,117.82,402.84,1.68609384,9.36837209,923.5,805.68,202.25,1.99179234,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0,2,2.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,30.7890517,43,51.1627907,1.69609632,11.09302326,477,117.82,418.09,1.58554382,9.72302326,954,836.18,194.25,2.15232947,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,1,0.1,2,2.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,30.70329395,43,58.13953488,1.78613445,10.87790698,467.75,117.82,408.84,1.6572779,9.50790698,935.5,817.68,220.25,1.85625426,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0,2,3,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,30.56732454,43,55.81395349,1.7909465,11.1744186,480.5,117.82,421.59,1.66533575,9.8044186,961,843.18,303,1.39138614,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.2,2.5,2.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,30.4504958,43,55.81395349,1.78683128,11.11627907,478,117.82,419.09,1.66139036,9.74627907,956,838.18,290.5,1.4426506,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.2,2.5,2,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,28.89582485,43,51.1627907,1.6573975,10.72093023,461,117.82,402.09,1.55079313,9.35093023,922,804.18,189.25,2.12464993,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,1,0.1,2.5,2.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,28.84372473,43,62.79069767,1.79793907,10.35465116,445.25,117.82,386.34,1.66605751,8.98465116,890.5,772.68,224,1.72473214,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.2,2.5,1.5,False,1,False,0,10,False
