Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,48.67817138,131,44.27480916,1.56353776,12.88931298,1688.5,358.94,1509.03,1.48727429,11.51931298,3377,3018.06,444,3.39871622,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,2.2,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,48.60580509,146,42.46575342,1.59410937,12.29623288,1795.25,400.04,1595.23,1.50844794,10.92623288,3590.5,3190.46,442.25,3.60707744,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.8,3,0,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,48.22409619,141,43.26241135,1.57022722,12.5035461,1763,386.34,1569.83,1.49027005,11.1335461,3526,3139.66,448,3.50408482,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,2.2,3,0,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,47.70008492,137,38.68613139,1.6111061,12.37043796,1694.75,375.38,1507.06,1.52177556,11.00043796,3389.5,3014.12,454.5,3.31586359,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.2,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,47.54371955,140,42.85714286,1.5602491,13.33392857,1866.75,383.6,1674.95,1.48667771,11.96392857,3733.5,3349.9,687.25,2.43717716,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.8,3,0.5,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,47.46809776,139,39.56834532,1.62882332,12.57194245,1747.5,380.86,1557.07,1.53790376,11.20194245,3495,3114.14,548.5,2.83877849,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,47.42297983,138,40.57971014,1.59894324,12.73188406,1757,378.12,1567.94,1.51467605,11.36188406,3514,3135.88,548.5,2.85859617,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0.15,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,46.63115633,134,41.04477612,1.58962963,12.62313433,1691.5,367.16,1507.92,1.50642128,11.25313433,3383,3015.84,517.75,2.91244809,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.5,3,0.15,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,46.44021311,133,44.36090226,1.55349859,13.26315789,1764,364.42,1581.79,1.48093341,11.89315789,3528,3163.58,660.25,2.39574404,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.2,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,46.27611814,135,40,1.6146932,12.41111111,1675.5,369.9,1490.55,1.52533359,11.04111111,3351,2981.1,517.75,2.87889908,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.5,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,46.21644052,148,39.86486486,1.56352269,12.33277027,1825.25,405.52,1622.49,1.48275031,10.96277027,3650.5,3244.98,526.25,3.08311639,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.5,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,45.40021306,139,39.56834532,1.61087229,12.26798561,1705.25,380.86,1514.82,1.52105806,10.89798561,3410.5,3029.64,548.5,2.76175023,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,45.31368662,154,37.01298701,1.59764727,10.96915584,1689.25,421.96,1478.27,1.49941385,9.59915584,3378.5,2956.54,338,4.37357988,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.2,3,0,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,45.01254347,145,39.31034483,1.62524744,11.98103448,1737.25,397.3,1538.6,1.53061027,10.61103448,3474.5,3077.2,548.5,2.80510483,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.5,3,0,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,44.90755407,146,39.04109589,1.58424304,11.82191781,1726,400.04,1525.98,1.49596334,10.45191781,3452,3051.96,469.25,3.25195525,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.2,3,0.3,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,44.83058652,144,42.36111111,1.5410969,12.77777778,1840,394.56,1642.72,1.46745072,11.40777778,3680,3285.44,687.25,2.3902801,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.8,3,0.5,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,44.81495076,138,40.57971014,1.57604193,12.3442029,1703.5,378.12,1514.44,1.49326919,10.9742029,3407,3028.88,548.5,2.76105743,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0.3,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,44.52834685,146,39.04109589,1.57805411,11.78082192,1720,400.04,1519.98,1.49062475,10.41082192,3440,3039.96,469.25,3.23916889,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.2,3,0.15,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,44.17775312,135,40,1.59645759,12.09814815,1633.25,369.9,1448.3,1.50820397,10.72814815,3266.5,2896.6,517.75,2.79729599,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.5,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,43.97015375,134,41.04477612,1.56629213,12.2238806,1638,367.16,1454.42,1.4845886,10.8538806,3276,2908.84,517.75,2.80911637,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.5,3,0.3,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,43.32359095,140,43.57142857,1.52641094,11.95892857,1674.25,383.6,1482.45,1.45068175,10.58892857,3348.5,2964.9,474.75,3.12259084,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,2.2,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,43.26193513,140,43.57142857,1.52581127,11.95,1673,383.6,1481.2,1.45013068,10.58,3346,2962.4,474.75,3.11995787,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.8,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,43.07442555,138,44.20289855,1.53102232,12.54347826,1731,378.12,1541.94,1.45811175,11.17347826,3462,3083.88,659.75,2.33715801,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,2.2,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,42.68529244,146,38.35616438,1.57130744,11.53767123,1684.5,400.04,1484.48,1.48326063,10.16767123,3369,2968.96,485.25,3.05920659,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.2,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,41.68158157,144,41.66666667,1.55813953,11.66666667,1680,394.56,1482.72,1.47436414,10.29666667,3360,2965.44,548.5,2.70322698,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.5,3,0,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,41.58211029,140,42.85714286,1.50133564,12.4,1736,383.6,1544.2,1.43226448,11.03,3472,3088.4,687.25,2.24692615,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.8,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,41.54385919,134,43.28358209,1.51846635,12.3619403,1656.5,367.16,1472.92,1.44637456,10.9919403,3313,2945.84,650,2.26603077,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.2,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,41.21607566,144,39.58333333,1.57077743,11.52256944,1659.25,394.56,1461.97,1.48300686,10.15256944,3318.5,2923.94,548.5,2.66539654,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.5,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,41.08418633,140,41.42857143,1.53587648,11.58928571,1622.5,383.6,1430.7,1.45553394,10.21928571,3245,2861.4,501.75,2.85142003,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.2,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,41.04990905,144,39.58333333,1.57326166,11.47916667,1653,394.56,1455.72,1.48470521,10.10916667,3306,2911.44,548.5,2.65400182,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.5,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,40.34577677,145,42.75862069,1.50261498,11.26724138,1633.75,397.3,1435.1,1.4265,9.89724138,3267.5,2870.2,448,3.20334821,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,2.2,3,0,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,40.10946009,136,41.91176471,1.52445194,11.43382353,1555,372.64,1368.68,1.44526571,10.06382353,3110,2737.36,471,2.90590234,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.2,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,39.71358841,139,38.84892086,1.55849387,11.47122302,1594.5,380.86,1404.07,1.47252015,10.10122302,3189,2808.14,575.25,2.44079965,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0.5,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,39.4012951,135,42.22222222,1.51175536,11.93148148,1610.75,369.9,1425.8,1.43803649,10.56148148,3221.5,2851.6,660.25,2.15948504,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.8,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,39.31107834,154,36.36363636,1.54692584,10.36850649,1596.75,421.96,1385.77,1.45369928,8.99850649,3193.5,2771.54,372.5,3.72018792,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.2,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,39.29278011,150,38,1.56633715,10.885,1632.75,411,1427.25,1.47400723,9.515,3265.5,2854.5,499.5,2.85735736,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.5,3,0,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,39.16917318,143,40.55944056,1.52244931,11.3513986,1623.25,391.82,1427.34,1.44271371,9.9813986,3246.5,2854.68,548.5,2.60226071,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.5,3,0.15,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,39.14936766,133,44.36090226,1.48357896,12.15037594,1616,364.42,1433.79,1.41642052,10.78037594,3232,2867.58,698.25,2.05340494,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.2,3,0.5,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,39.12889763,134,40.29850746,1.52569338,11.52798507,1544.75,367.16,1361.17,1.44656343,10.15798507,3089.5,2722.34,544.5,2.49985308,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.5,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,38.72331845,137,42.33576642,1.50574529,11.56569343,1584.5,375.38,1396.81,1.43086818,10.19569343,3169,2793.62,581,2.40414802,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,38.41717873,135,39.25925926,1.54341037,11.27777778,1522.5,369.9,1337.55,1.45899406,9.90777778,3045,2675.1,544.5,2.45647383,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.5,3,0.5,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,38.41238267,133,42.85714286,1.50192355,11.52631579,1533,364.42,1350.79,1.42760186,10.15631579,3066,2701.58,550.25,2.45486597,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,38.39081507,154,36.36363636,1.53480102,10.25324675,1579,421.96,1368.02,1.44310062,8.88324675,3158,2736.04,372.5,3.67253691,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.2,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,38.38954775,143,40.55944056,1.51775912,11.21328671,1603.5,391.82,1407.59,1.43794628,9.84328671,3207,2815.18,548.5,2.56625342,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.5,3,0.3,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,38.18310775,130,43.84615385,1.48642267,11.88461538,1545,356.2,1366.9,1.41713459,10.51461538,3090,2733.8,650,2.10292308,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,2.2,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,37.9315443,138,39.85507246,1.51262295,11.32971014,1563.5,378.12,1374.44,1.43443931,9.95971014,3127,2748.88,575.25,2.38929161,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,37.83327426,144,42.36111111,1.47039843,11.64236111,1676.5,394.56,1479.22,1.40221225,10.27236111,3353,2958.44,687.25,2.15237541,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.8,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,37.56887186,131,42.7480916,1.49463666,11.70419847,1533.25,358.94,1353.78,1.42264417,10.33419847,3066.5,2707.56,660.25,2.05040515,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.8,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,37.43758887,149,38.25503356,1.53461603,10.6761745,1590.75,408.26,1386.62,1.44698533,9.3061745,3181.5,2773.24,499.5,2.77601602,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.5,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,WideIbBreakout|IntradayExpansion|HighVolatility,37.36913087,149,38.25503356,1.53792694,10.64932886,1586.75,408.26,1382.62,1.44942644,9.27932886,3173.5,2765.24,499.5,2.76800801,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.5,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
