Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.VwapReversion,Range|HighVolatility,55.47460249,27,62.96296296,1.85921569,20.28703704,547.75,73.98,510.76,1.78433661,18.91703704,1095.5,1021.52,376.5,1.35660027,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.004,40,60,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,33.72616817,48,60.41666667,1.48436633,13.63541667,654.5,131.52,588.74,1.42746573,12.26541667,1309,1177.48,421.5,1.39677343,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,40,60,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,33.58716555,56,57.14285714,1.50898308,13.02678571,729.5,153.44,652.78,1.44524019,11.65678571,1459,1305.56,482,1.35431535,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,40,60,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,4,100,Infinity,122.5625,490.25,10.96,484.77,Infinity,121.1925,980.5,969.54,124.5,3.89373494,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,4,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.007,30,70,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,4,100,Infinity,122.5625,490.25,10.96,484.77,Infinity,121.1925,980.5,969.54,124.5,3.89373494,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,3,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.007,30,70,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,1,100,Infinity,106.25,106.25,2.74,104.88,Infinity,104.88,212.5,209.76,124.5,0.84240964,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,4,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.007,25,75,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,1,100,Infinity,106.25,106.25,2.74,104.88,Infinity,104.88,212.5,209.76,124.5,0.84240964,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,3,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.007,25,75,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,7,100,Infinity,101.10714286,707.75,19.18,698.16,Infinity,99.73714286,1415.5,1396.32,150.25,4.64665557,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,4,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.005,25,75,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,7,100,Infinity,101.10714286,707.75,19.18,698.16,Infinity,99.73714286,1415.5,1396.32,150.25,4.64665557,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,3,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.005,25,75,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,9,100,Infinity,83.30555556,749.75,24.66,737.42,Infinity,81.93555556,1499.5,1474.84,158,4.66721519,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,4,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.004,25,75,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,9,100,Infinity,83.30555556,749.75,24.66,737.42,Infinity,81.93555556,1499.5,1474.84,158,4.66721519,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,3,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.004,25,75,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,11,81.81818182,23.7704918,63.13636364,694.5,30.14,679.43,21.44013237,61.76636364,1389,1358.86,158,4.30018987,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,3,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.003,25,75,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,-Infinity,11,81.81818182,23.7704918,63.13636364,694.5,30.14,679.43,21.44013237,61.76636364,1389,1358.86,158,4.30018987,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,4,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.003,25,75,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
